348	SH	SH8	0.167333333	2.973888685	0.502431051	0.9	0.055072013	0.684619359
349	Ca	Ca9	0.180333333	3.907179945	0	-1.3	0.244198747	0.765606061
350	Wh	Wh3	0.168	0	0.383815658	0.6	NA	0.652272727
351	SM	SM10	0.131	11.64230582	1.440209653	5.7	0.204250979	0.796515152
352	SA	SA12	0.162666667	6.359345704	0.57413821	-1.5	0.192707446	0.759090909
353	Mu	Mu9	0.195	9.721875	0.092479313	1.4	0.347209821	0.907878788
354	Ca	Ca8	0.154333333	7.611492285	0.745136068	6.7	0.165467224	0.66
355	ST	ST3	NA	0.610193814	0.236731756	5.8	0.122038763	0.93
356	Ha	Ha1	0.230333333	2.872819244	2.14165591	-1	0.106400713	0.699242424
357	Ca	Ca6	0.138666667	9.214930206	0	3	0.224754395	0.477575758
358	BT	BT13	0.210333333	7.712306753	2.361836949	1.8	0.285640991	0.844010531
359	ST	ST7	0.198666667	8.536854433	1.131398978	4.4	0.355702268	0.929881527
360	BT	BT7	0.179666667	11.2978334	0.619412347	3.6	0.282445835	0.811515152
361	SM	SM10	0.184666667	24.37273648	2.375820303	2.5	0.183253658	1.038030303
362	MC	MC6	0.258	10.11472964	1.993371638	5.7	0.348783781	0.642035981
363	Ca	Ca13	0.193666667	9.740536082	1.177009438	6.9	0.29516776	0.648333333
364	Ca	Ca8	0.188	22.41994314	0	5.2	0.361611986	0.513636364
365	Hw	Hw1	0.209	2.178662268	1.207480071	2.1	0.242073585	0.896060606
366	Ca	Ca16	0.21	2.77473878	0.038550455	4.6	0.231228232	0.41530303
367	Ha	Ha9	0.309666667	20.97800247	1.743169408	2.3	0.403423125	0.469090909
368	Ca	Ca5	0.239333333	5.617707216	0.474836677	9.1	0.170233552	0.66030303
369	BT	BT6	0.155	6.295864742	0.591585844	2.4	0.196745773	1.713636364
370	Tf	Tf1	0.219333333	8.031237113	0.552226731	1.8	0.195883832	0.639545455
371	SG	SG5	0.163666667	11.31041667	0.846972616	2.8	0.269295635	0.500300206
372	Mu	Mu10	0.261333333	18.27723711	0.471046489	1.5	1.589324966	1.117106993
373	SB	SB5	0.198666667	1.810161375	0.951326306	1.1	0.150846781	0.830930113
374	Tf	Tf14	0.212	16.59778887	1.413649027	3.7	0.325446841	0.507342997
375	Hw	Hw6	0.176333333	18.08426082	0.8229022	4.1	0.223262479	0.519571801
376	MC	MC2	0.147	2.082922887	3.383902133	4.5	0.260365361	0.396116578
377	SH	SH8	0.143333333	4.04077	0.975410516	1.5	0.192417619	0.783438928
378	Ca	Ca1	0.210333333	17.47146557	0	NA	0.242659244	0.750807481
379	BT	BT12	0.171333333	11.40243124	1.543533711	-0.8	0.265172819	1.106474874
380	BT	BT18	0.154666667	9.547748711	1.495653711	3.4	0.212172194	1.199316458
381	Ga	Ga7	0.206333333	18.70004289	0.69937913	0	0.252703282	0.479922327
382	SA	SA14	0.216333333	11.8465568	0	0.6	0.2520544	0.546090716
383	SA	SA18	0.152666667	3.63007732	0.097323147	0.2	0.201670962	0.709156464
384	BT	BT1	0.203	14.94078991	2.925832856	3.1	0.253233727	0.482272
385	MC	MC15	0.098666667	17.84280845	0.1646992	4.8	0.615269257	0.802411177
386	SM	SM15	NA	NA	0	NA	NA	NA
387	SA	SA1	0.184333333	2.534956615	0.063074875	NA	0.084498554	0.747089311
388	BT	BT5	0.159333333	22.57990036	1.296923039	2.9	0.418146303	1.135619319
389	SM	SM10	0.161333333	25.21399918	1.41618033	3.6	0.240133325	0.984038158
390	Ca	Ca2	0.184666667	25.33881345	0.015260557	6	0.39591896	1.163674604
391	SA	SA13	0.207333333	14.71401222	0.127408826	1.2	0.229906441	1.077330429
392	SA	SA4	0.164333333	14.8559066	0.365179313	-0.4	0.275109381	0.896717494
393	Ca	Ca3	0.185666667	15.46855622	0	NA	0.315684821	0.578607376
394	Wh	Wh7	0.158666667	19.24963973	0.649535237	2.3	0.36320075	0.682828814
395	SH	SH2	0.156	17.51753861	0.923257756	4.9	0.357500788	0.666284024
396	Ha	Ha13	0.257666667	1.193356701	0.618052577	1.8	0.108486973	0.353151055
397	SG	SG5	0.151666667	10.29230784	1.332300611	1.4	0.228717952	0.497398696
398	Ca	Ca9	0.160333333	6.374625464	1.060666086	NA	0.254985019	0.492306001
399	SM	SM8	0.181333333	NA	2.789803232	3.7	NA	NA
400	Hw	Hw4	0.257333333	33.67823258	0.520817379	4	0.660357502	0.771764441
401	MC	MC2	0.207666667	8.647566186	2.426048626	3.6	0.288252206	0.768234057
402	MC	MC2	0.206666667	3.059104536	3.231010786	4.6	0.305910454	0.414670289
403	SA	SA9	0.207	6.499730567	0.193352699	-0.7	0.196961532	0.550945364
404	NS	NS4	0.174	10.85739974	0.393890347	2	0.361913325	0.471693971
405	SA	SA20	0.177666667	5.397437079	0	0.8	0.179914569	0.607036031
406	SA	SA5	0.190666667	1.413035052	0.439161594	-0.5	0.070651753	0.727021696
407	Mu	Mu18	0.143666667	13.28389562	1.02194868	1.5	0.214256381	1.187959049
408	Wh	Wh8	0.194	10.54383938	1.40337377	0	0.277469457	0.42411947
409	SH	SH6	NA	NA	0	NA	NA	0
410	SA	SA5	0.177	3.911477474	0	1.3	0.139695624	0.741410726
411	SG	SG7	0.203666667	17.93660052	1.48225957	1.4	0.381629798	0.895031464
412	MC	MC1	0.243666667	0.349134021	0.342982518	3	0.009975258	0.642857143
413	Ha	Ha6	0.259	12.81692845	1.330000724	3	0.175574362	0.550633981
414	BT	BT1	0.178	3.941480412	2.157205555	NA	0.135913118	1.019348173
415	Ca	Ca9	0.149666667	0.496237835	0	1.6	0.041353153	0.543909082
416	MC	MC13	0.161333333	8.28620622	2.853612381	NA	0.207155155	0.363875854
417	Ha	Ha11	0.328333333	8.204122887	1.121986494	0.9	0.356700995	0.872602611
418	Wh	Wh2	NA	NA	0	NA	NA	NA
419	Ca	Ca3	NA	NA	0	NA	NA	0.725124448
420	BT	BT19	0.169333333	11.58070323	1.710198924	NA	0.222705831	0.912388466
421	BT	BT16	0.155333333	4.903772629	1.994031022	2.6	0.175134737	NA
422	Ga	Ga4	0.182	3.231189897	0	0.5	0.10770633	0.642710134
423	SM	SM1	NA	NA	0	NA	NA	NA
424	SA	SA10	0.211	2.281296495	0	0.3	0.190108041	0.797802198
425	BT	BT19	0.161	8.987820206	0.808558416	NA	0.157681056	0.787357941
426	Ca	Ca20	0.183	3.417333144	0	6	0.155333325	0.80336245
427	Wh	Wh3	0.127066667	5.618167423	0.341744743	1.5	0.280908371	0.416645788
428	Ga	Ga5	0.286333333	12.13911093	0.823906606	0.3	0.157650791	0.763539025
429	Ca	Ca10	0.310666667	24.31681577	0	5	0.442123923	0.513271344
430	SM	SM1	NA	NA	0	NA	NA	NA
431	MC	MC8	0.201	0	1.757502934	1.9	NA	0.439312862
432	Ca	Ca13	0.270666667	3.993427835	0	4.5	0.210180412	0.706922138
433	MC	MC19	0.174	14.12407995	1.618994193	-2.5	0.48703724	0.543946652
434	Ha	Ha11	0.271	3.070421392	0.378324462	2.2	0.122816856	0.746050531
435	ST	ST6	0.200666667	7.436636186	0	7.9	0.286024469	NA
436	Tf	Tf7	NA	NA	0	NA	NA	NA
437	Extra	ExtraNA	NA	NA	0	NA	NA	NA
438	Mu	Mu15	0.237	13.50919588	0	2.8	0.204684786	0.331659395
439	Ca	Ca19	0.181333333	11.83866495	0	4.1	0.263081443	0.648970286
440	Ga	Ga2	0.257	0	0	0.9	NA	0.470376773
441	Ha	Ha9	0.174	8.725472474	2.189493866	0.3	0.207749345	0.537221753
442	BT	BT15	0.175	7.20451299	0.817558944	4.3	0.15328751	NA
443	MC	MC9	0.183	1.836019175	3.052251088	6.2	0.204002131	0.291018358
444	Ga	Ga1	0.288333333	16.48238845	1.244778117	0	0.242388065	0.805053067
445	Hw	Hw6	0.184666667	6.369340206	0.344356533	3.7	0.21231134	0.956194233
446	ST	ST2	0.187333333	18.27723711	1.895439334	7.7	0.281188263	NA
447	Wh	Wh3	0.138	2.662006323	0.49176088	0.6	0.106480253	0.692364046
448	Hw	Hw3	0.214333333	11.11979167	1.595762604	3.4	0.30053491	0.431389124
449	MC	MC6	0.2	17.22516593	0.450707347	6.1	0.430629148	0.79793369
450	SG	SG4	0.233	0.614586598	0.988021275	-0.9	0.038411662	0.656560533
451	Ga	Ga6	0.309666667	1.836019175	0.122123164	NA	0.114751198	0.650004696
452	SA	SA11	0.209666667	7.436636186	0	1.1	0.21247532	0.875664506
453	BT	BT8	0.191333333	5.773521237	1.899237042	4.6	0.251022662	0.971484925
454	Wh	Wh8	0.153	8.029882887	0.26019077	-0.4	0.211312708	0.548420735
455	MC	MC6	0.26	8.418008024	1.781832445	NA	0.350750334	0.529350991
456	SB	SB3	0.246666667	29.71142928	0	5.8	0.258360255	0.964985442
457	NS	NS2	NA	NA	0	NA	NA	NA
458	Mu	Mu14	0.205	3.310341495	0.517742462	0.2	0.275861791	1.048727341
459	Ca	Ca8	0.203666667	0.30407646	0	3.8	0.033786273	0.783018691
460	SB	SB4	0.299666667	8.256965773	0	4.1	0.155791807	0.72777915
461	Ha	Ha14	0.338333333	7.611492285	1.763250264	1.1	0.211430341	1.031896309
462	BT	BT20	0.274	2.73672866	0.397389469	2.5	0.171045541	0.711588595
463	Mu	Mu20	0.276333333	30.20331201	0.48070756	-0.5	0.217290014	1.449159388
464	SM	SM11	NA	NA	0	NA	NA	NA
465	Ca	Ca14	0.239333333	7.500588866	0	2.2	0.187514722	0.876754015
466	Ca	Ca3	0.156333333	9.689382062	0	NA	0.225334467	0.68191979
467	Ca	Ca2	0.262	14.57938144	0.150630125	3.6	0.24710816	1.074781629
468	ST	ST8	0.138333333	1.268612388	0.490662282	6.2	0.074624258	NA
469	Ca	Ca9	0.182	0.730309072	0	1.7	0.146061814	0.539006293
470	SH	SH4	0.237666667	0.929664124	1.383100709	0.2	0.08451492	0.941673711
471	Mu	Mu5	0.182666667	5.54013732	0.292876988	1.7	0.145793087	1.104855828
472	SA	SA3	0.139333333	3.451892766	0	-0.2	0.115063092	0.861538462
473	SA	SA6	0.189	5.972600515	0.033047391	-0.3	0.142204774	1.23927867
474	Ga	Ga2	0.276666667	14.51350144	0.08903677	2.2	0.241891691	0.886728656
475	SM	SM8	0.126666667	16.74858031	1.933033733	3.7	0.197042121	NA
476	Ca	Ca5	0.213333333	17.30404619	0	6.9	0.262182518	0.643711844
477	Extra	ExtraNA	NA	NA	0	NA	NA	NA
478	Ga	Ga2	0.226	5.149316907	0	-1.2	0.166106997	0.666419692
479	NS	NS1	0.189	4.430979742	0.186795565	NA	0.316498553	1.214374007
480	Ca	Ca11	0.207333333	0.440032165	0	NA	0.110008041	0.727352993
481	Ca	Ca2	0.21	23.48613766	0	NA	0.260957085	0.988090542
482	MC	MC6	0.163666667	1.960495052	0.717783844	NA	0.178226823	0.649741711
483	SG	SG1	0.175333333	6.772824742	0	0	0.17823223	0.738085846
484	Mu	Mu8	0.232666667	6.772824742	0.552774572	0.9	0.07361766	1.234206819
485	Mu	Mu8	0.191333333	23.2136148	0.479769572	1.3	0.5046438	0.67588705
486	Mu	Mu13	0.244	5.462107216	0.390902611	0	0.147624519	1.193725932
487	SH	SH3	0.175	10.88796247	0.659214572	2.4	0.494907385	1.067868883
488	SA	SA12	0.232	3.92015	0	0	0.140005357	0.789236405
489	HR	HR4	0.314333333	10.80676948	0.930720842	-0.2	0.186323612	0.746050531
490	MC	MC2	0.170666667	8.154145773	1.821335391	3.7	0.354528077	0.918324411
491	Ga	Ga4	0.165	0.202543918	1.001442634	-1.1	0.040508784	0.715882408
492	SB	SB3	0.169666667	12.63649778	0.604586743	6.9	0.287193131	1.012360289
493	Ca	Ca14	0.292666667	0.30407646	0	NA	0.060815292	0.477449047
494	SB	SB5	0.243	12.22575175	0	2.2	0.235110611	0.79797126
495	Ha	Ha12	0.279	6.876951753	0.401680333	0.8	0.208392477	0.588841927
496	Mu	Mu2	0.199333333	12.44123897	0	2.5	0.177731985	0.933539964
497	Ha	Ha12	0.147333333	6.056721649	2.006763306	-0.3	0.378545103	0.435031969
498	Mu	Mu10	0.241	5.827719038	0	2.1	0.208132823	0.629510716
499	NS	NS1	0.166	13.87927759	0.457344807	NA	0.192767744	0.989142481
500	Wh	Wh13	NA	NA	0	NA	NA	NA
501	BT	BT13	0.168333333	0.319804553	0.465242523	NA	0.053300759	1.081074481
502	SA	SA15	0.274333333	0.554417526	0.088335785	-1.4	0.069302191	0.621827063
503	SA	SA11	0.198666667	4.294417732	0	-2	0.159052509	0.829191321
504	Mu	Mu10	0.243333333	7.747318763	0	0.9	0.151908211	0.747152932
505	Hw	Hw7	0.294333333	2.815051804	4.311073638	NA	0.2559138	0.547365455
506	SM	SM11	NA	NA	0	NA	NA	NA
507	Mu	Mu13	0.083333333	2.961857629	0.28904621	2.2	0.113917601	1.172349019
508	MC	MC8	0.249	1.011213608	0	3.4	0.045964255	0.550917922
509	Wh	Wh9	0.159333333	0	1.782328577	NA	NA	NA
510	Ha	Ha8	0.385333333	4.046370309	0.927660917	-1	0.252898144	0.747660251
511	Mu	Mu18	0.178	0	0.111342171	0.5	NA	0.646058012
512	ST	ST2	0.140333333	4.696329897	0	7.8	0.180628073	NA
513	MC	MC1	0.136	9.275810876	1.707774851	3.5	0.237841305	0.740731594
514	BT	BT11	0.128	5.366494845	2.096021751	0.8	0.173112737	1.190626468
515	Ca	Ca18	0.141333333	8.216379089	1.854315403	5.7	0.210676387	0.818427726
516	Ha	Ha8	0.236333333	15.94716436	0.222071002	0.3	0.227816634	0.506798517
517	SM	SM8	0.155	9.869524072	1.531153604	NA	0.089722946	NA
518	Wh	Wh5	0.157333333	8.232175876	0.36310379	1.2	0.304895403	0.34557655
519	Ca	Ca15	0.177333333	9.269095945	0	NA	0.178251845	0.67754297
520	SB	SB1	0.194666667	0.563371048	0	NA	0.056337105	0.823462008
521	Mu	Mu4	0.203	0	0.526489232	1.9	NA	0.662029033
522	SB	SB5	0.252333333	2.556901512	0.780176435	2.6	0.150405971	0.855677656
523	SB	SB3	NA	23.10040237	0	4.8	0.320838922	0.862364985
524	Ca	Ca19	0.234333333	11.98028351	0.030047156	4.4	0.292202037	0.898562975
525	SH	SH4	0.22	33.28951457	1.959464425	1.5	0.239492911	0.704398891
526	Ca	Ca7	0.168	0.687854845	0	NA	0.085981856	0.827049873
527	Hw	Hw5	0.126	8.873636495	0.904602667	2.8	0.134449038	0.748323471
528	Tf	Tf9	0.194	2.115985155	0.27913866	0	0.176332096	0.647600263
529	Extra	ExtraNA	0.164	NA	2.732165584	NA	NA	NA
530	MC	MC10	0.187666667	0	1.132944264	5.2	NA	0.441664319
531	MC	MC20	0.204333333	0	0.809557614	NA	NA	0.674969475
532	Tf	Tf5	0.206666667	3.925696753	0.726033565	0.2	0.186937941	0.593782286
533	Hw	Hw7	0.282333333	6.032920412	4.242434973	NA	0.287281924	0.641739457
534	SH	SH8	0.145333333	5.131366237	0	1.4	0.19736024	1.072656211
535	MC	MC2	0.184	2.450995052	4.039031665	6.2	0.222817732	0.338405185
536	Wh	Wh13	NA	NA	0	NA	NA	NA
537	MC	MC7	0.176333333	16.31069691	2.031895152	5.9	0.286152577	0.853404715
538	Tf	Tf9	0.203666667	8.971366392	0.815001528	0	0.208636428	0.670090695
539	Wh	Wh2	NA	NA	0	NA	NA	NA
540	Wh	Wh14	0.17	5.132708454	0.292170293	2.9	0.183311016	0.485920917
541	BT	BT15	0.180333333	3.179328866	0.924810502	NA	0.113547459	NA
542	Ca	Ca11	0.235666667	0.399563196	0	4.8	0.028540228	0.834094111
543	Hw	Hw6	0.177333333	10.28019804	0.168760137	2.9	0.197696116	0.713346483
544	SH	SH7	0.111	7.436636186	2.279766748	1.9	0.151768085	0.975279421
545	BT	BT3	0.118666667	3.661670498	2.734453262	-1.1	0.261547893	0.763123954
546	SG	SG1	0.209	11.31294131	0.143951648	1.4	0.282823533	0.493949123
547	Mu	Mu1	0.279666667	3.863187629	0	NA	0.143081023	0.701061332
548	Hw	Hw5	0.285	0.45547189	2.175658372	NA	0.227735945	0.50190664
549	SM	SM7	0.162	4.595655258	1.286986042	1.9	0.306377017	NA
550	SA	SA13	0.191333333	0.779710052	0.368151154	-1	0.077971005	0.798065183
551	Tf	Tf5	0.212333333	9.57328311	0.90479022	0	NA	0.458795905
552	SM	SM3	NA	NA	0	NA	NA	NA
553	BT	BT4	0.102	10.34530412	2.142923289	0.2	0.149931944	0.739194863
554	SG	SG7	0.156666667	6.161295052	0.874349868	1.7	0.362429121	0.536840372
555	Ga	Ga6	0.21	1.389420206	0.304124289	1.4	0.198488601	0.588146896
556	SA	SA5	0.175	1.139628866	0.226800161	0	0.049549081	0.552097912
557	SB	SB3	0.182333333	33.15151304	0	9	0.295995652	1.024025547
558	Tf	Tf1	0.113	4.595655258	0.801257506	0.8	0.153188509	0.438696346
559	BT	BT8	0.164	0.945974021	1.633572616	NA	0.118246753	1.009166901
560	SA	SA1	0.186666667	3.360706392	0	-0.2	0.210044149	0.650399173
561	Ca	Ca10	0.282666667	8.740340069	0.488192597	NA	0.336166926	0.381816474
562	SA	SA13	0.204333333	6.254912784	0.26218002	0.9	0.127651281	0.620208007
563	SH	SH2	0.214333333	8.407010309	0.822176083	3.4	0.420350515	0.761286767
564	Ha	Ha1	0.183666667	4.72790433	1.158947127	NA	0.118197608	0.726626167
565	MC	MC20	0.236	3.428579021	1.826457824	3.5	0.342857902	0.688027856
566	Mu	Mu15	0.168333333	11.10666443	0.976528738	2.6	0.358279498	0.556764994
567	Wh	Wh10	0.204	2.043730584	0.280231482	NA	0.113540588	NA
568	SA	SA10	0.225666667	5.782291667	0.51080166	2	0.206510417	0.748777597
569	Wh	Wh7	0.192	32.95249134	1.017272443	0	0.387676369	0.695362276
570	SH	SH1	0.177666667	5.006170979	0.897079951	3.1	0.217659608	0.523257502
571	Ga	Ga5	0.082333333	0.213394485	2.234004939	0.9	0.035565747	0.831199534
572	Mu	Mu16	0.245333333	10.73854167	0.067257682	2.1	0.191759673	1.614727695
573	SG	SG1	0.169333333	7.871244794	0	-0.8	0.2459764	0.83927635
574	MC	MC8	0.346333333	0	0	5.3	NA	0.454535535
575	MC	MC18	0.269	3.038025361	1.262423902	4.9	0.202535024	0.32439805
576	Tf	Tf14	0.255	6.796672165	1.147680841	0	0.283194674	0.419555096
577	SM	SM15	NA	NA	0	NA	NA	NA
578	SM	SM15	0.265333333	20.31911856	2.623660401	3.4	0.19537614	0.758282944
579	Wh	Wh4	0.185333333	6.592154845	0.062273663	3.3	0.313912135	0.383367593
580	NS	NS1	0.151	8.686718351	0.051730819	1.6	0.271459948	1.183459435
581	SA	SA2	0.236333333	0.743121512	0	-1.9	0.123853585	0.937635778
582	SA	SA11	0.203666667	4.26771177	0	-0.3	0.16414276	0.803413542
583	Mu	Mu14	0.197	6.97513366	0	-0.7	0.174378341	1.204210053
584	Ca	Ca8	0.166	10.23733242	0	4.1	0.204746648	0.519477114
585	SH	SH6	0.181333333	24.58747424	1.979207809	2.8	0.227661799	1.014720204
586	SG	SG4	NA	NA	0	NA	NA	1.071203835
587	BT	BT15	0.247	3.085126529	1.988770621	4.1	0.192820408	1.304554648
588	Ga	Ga7	0.173333333	2.801757216	0.641185819	-1.1	0.186783814	0.913027193
589	Ga	Ga2	0.123	3.28014732	0	2	0.099398404	0.616643631
590	Ga	Ga7	0.094666667	0	0.008564782	NA	NA	0.325497142
591	SB	SB4	0.228333333	3.33199933	0	5.5	0.185111074	0.730279422
592	SH	SH2	0.25	7.697972784	1.158208504	5.5	0.183285066	0.824799188
593	Ga	Ga7	0.284333333	6.882747784	0.102544489	-1.2	0.202433758	0.673488711
594	SM	SM2	0.184	0	2.688009627	NA	NA	NA
595	BT	BT11	0.183333333	0.941098986	0.93320034	0.8	0.07239223	1.090954169
596	ST	ST5	NA	NA	0	NA	NA	NA
597	BT	BT19	0.119	10.17429196	2.2458409	2.6	0.156527569	0.728469603
598	Tf	Tf14	0.160333333	8.579474914	0.335959042	0.3	0.214486873	0.80266848
599	ST	ST2	0.282666667	8.525346959	1.818000205	1	0.284178232	0.855685734
600	SM	SM15	0.14	13.12882887	1.143806435	NA	0.193071013	0.797972036
601	SM	SM17	0.173666667	13.70863074	2.409479829	3.8	0.193079306	0.90572685
602	Wh	Wh10	0.19	14.66845773	0	2.8	0.266699231	0.572270859
603	SA	SA20	0.231	2.418933196	0	0	0.065376573	0.596537251
604	Mu	Mu18	0.178333333	12.49702928	0	3.6	0.107733011	0.965072703
605	MC	MC8	0.165333333	11.09763655	1.688510424	5.2	0.411023576	0.961924749
606	Wh	Wh3	0.130666667	7.932000773	0.253209604	0.6	0.146888903	0.645555389
607	Ha	Ha13	0.365333333	30.33925278	0.85729643	2.3	0.40452337	0.424374157
608	MC	MC9	0.207666667	20.63579768	1.856594645	7.7	0.859824903	0.592339979
609	SA	SA1	0.210333333	3.250955876	0	0	0.162547794	0.698545945
610	ST	ST6	0.165333333	7.007129072	0.234534709	6.2	0.140142581	NA
611	BT	BT20	0.207333333	18.96628771	0.796704191	1.4	0.213104356	1.155748763
612	Wh	Wh5	0.168333333	11.13956186	0.158530715	3.9	0.285629791	0.443755934
613	Tf	Tf6	0.261333333	10.81769244	0.686725086	0.6	0.235167227	0.439159826
614	Mu	Mu12	0.143	9.792902887	0	-0.5	0.168843153	1.033317238
615	NS	NS2	0.208333333	12.40064433	0.126586186	NA	0.182362417	NA
616	SA	SA20	0.281	0.958735395	0	0.4	0.0684811	1.072808167
617	MC	MC17	0.179666667	41.75820227	2.117535436	5.4	0.449012928	0.926571015
618	SA	SA14	0.188666667	1.929376082	0.171795538	3	0.137812577	0.532688989
619	ST	ST3	0.092666667	5.603514433	1.614749183	5.9	0.175109826	0.244602332
620	SG	SG6	0.240333333	31.97997742	0.716882152	-0.1	0.491999653	0.763228901
621	Mu	Mu3	0.271666667	18.5429657	0.113400081	2.2	0.195189113	0.922875131
622	MC	MC13	0.203666667	3.187312732	1.45672207	NA	0.122588951	0.580326964
623	BT	BT19	0.194333333	17.02745237	1.901451966	NA	0.266053943	0.621470487
624	Wh	Wh10	0.222333333	33.2201194	0.109882551	3.6	0.425898967	0.561667931
625	Tf	Tf10	0.199666667	9.13211799	0	2	0.194300383	1.200765676
626	SH	SH2	0.219333333	21.42307431	0.60260722	4	0.301733441	0.808581086
627	Ca	Ca18	0.155333333	17.02745237	0.088821125	2.6	0.246774672	0.518796992
628	Mu	Mu4	0.155	14.91813361	0	1.3	0.229509748	0.630307214
629	BT	BT13	0.186666667	8.369628402	1.927076039	3.6	0.232489678	0.816742335
630	SH	SH5	0.15	27.84621686	1.555487164	4.8	0.386753012	0.83334483
631	Tf	Tf8	0.184	11.05837459	0.801773406	0.9	0.269716453	0.527419466
632	Ca	Ca10	0.213666667	9.885288763	0	3.6	0.247132219	0.527764365
633	Ha	Ha5	0.289333333	23.09251299	0.357835158	2.9	0.245665032	0.405842416
634	SA	SA18	0.204333333	1.868553677	0.269030729	0	0.09834493	0.679461512
635	Ga	Ga3	0.181666667	4.266171392	0.700477042	3.3	0.118504761	0.638718356
636	NS	NS2	0.145666667	0.99247567	0.885872978	NA	0.03544556	NA
637	SA	SA18	0.172333333	3.950305	0.833184191	0	0.116185441	0.760674622
638	MC	MC19	0.129666667	7.618094021	1.364399035	1	0.304723761	0.433443262
639	BT	BT6	0.161333333	4.868620687	2.180630377	2.4	0.152144396	0.773722081
640	Ca	Ca1	0.271	9.038030103	0	4.7	0.225950753	0.617989929
641	Tf	Tf14	0.203333333	7.451242887	0.574583765	7.6	0.177410545	0.486066083
642	Wh	Wh14	0.206	14.2977467	0.138911765	NA	0.269768806	0.567547048
643	SA	SA5	0.199666667	1.46013622	0	0.9	0.121678018	0.757053183
644	BT	BT6	0.160333333	5.464583333	1.702633687	2.9	0.260218254	0.972994413
645	Mu	Mu12	0.163333333	2.442680412	0	2	0.06601839	0.793095123
646	Ca	Ca1	0.177333333	5.54013732	0	0.3	0.277006866	0.591156791
647	Mu	Mu12	0.119333333	0.545020619	0	0.9	0.038930044	0.569036935
648	SM	SM2	NA	NA	0	NA	NA	NA
649	BT	BT10	0.105	8.697849124	1.231274641	2.1	0.255819092	1.045975029
650	ST	ST7	0.153666667	3.21224055	0.185932768	5.6	0.094477663	NA
651	Tf	Tf6	0.171	0.114655206	0.259016059	-0.7	0.028663802	0.324874615
652	BT	BT3	0.192333333	14.01182888	1.265080954	4.1	0.203069984	1.319376423
653	Tf	Tf10	0.163666667	7.243476804	0.704384171	0	0.147826057	0.555114851
654	SM	SM17	NA	NA	0	NA	NA	NA
655	Ca	Ca19	0.2	8.204122887	0	4.4	0.157771594	0.492584673
656	Mu	Mu6	NA	NA	0	NA	NA	0.509967579
657	ST	ST6	0.235	4.903646735	0.541923242	8.1	0.288449808	NA
658	MC	MC11	0.269333333	3.888337629	1.388481051	4.3	0.065904028	0.703835276
659	MC	MC13	NA	NA	0	6.4	NA	0.42498448
660	Ca	Ca16	0.239333333	2.241667079	0.078507748	NA	0.149444472	0.42819204
661	ST	ST1	NA	12.58179433	0.718251051	9.1	0.314544858	NA
662	Ca	Ca15	0.218333333	5.443414021	0	4	0.209362078	0.740808443
663	SM	SM3	NA	NA	0	NA	NA	NA
664	Tf	Tf5	0.189	3.220505378	0.820427692	2.3	0.169500283	0.40955103
665	SA	SA15	0.197666667	4.595615722	0	0.3	0.191483988	0.735977135
666	ST	ST5	NA	NA	0	NA	NA	NA
667	BT	BT16	0.179	8.081356495	2.614642394	NA	0.288619875	NA
668	SH	SH8	0.140333333	10.67046495	1.440757155	3.1	0.280801709	0.760935028
669	SA	SA3	0.165666667	4.076584948	0.56180565	0	0.14559232	0.766753432
670	BT	BT8	0.153	5.384077113	2.508677677	2.2	0.125211096	0.623163698
671	Ca	Ca19	0.193333333	11.96955928	0	5.1	0.254671474	0.402512563
672	MC	MC17	0.186	21.70111299	2.247418088	5.2	0.267914975	0.760310663
673	Extra	ExtraNA	NA	NA	0	NA	NA	NA
674	Mu	Mu19	0.269333333	2.961924072	0	1.5	0.082275669	0.682803549
675	BT	BT20	0.229	20.82703314	0.161514823	3.8	0.162711196	0.788904345
676	Mu	Mu12	0.102666667	2.356627457	0	0	0.062016512	0.693391709
677	SA	SA7	0.241333333	3.92487768	0	0.2	0.16353657	0.820290053
678	SH	SH4	0.298	21.22601845	1.746915447	0	0.331656538	1.062850883
679	Ca	Ca14	0.179333333	3.699757371	0	4.3	0.069806743	0.41428376
680	Mu	Mu5	0.235333333	11.00664777	0.221056713	1.6	0.131031521	0.993217146
681	MC	MC6	NA	10.42396784	1.523962254	6.8	0.336257027	0.481407035
682	Mu	Mu7	NA	NA	0	NA	NA	0.359524447
683	BT	BT8	0.165666667	5.435447199	1.533686024	1.5	0.27177236	1.134892429
684	Mu	Mu18	0.186	9.385577062	0.453278103	3.5	0.14008324	0.84909149
685	SA	SA15	0.19	2.442680412	0	0	0.128562127	0.625530168
686	SA	SA16	0.135666667	4.09284756	0	0	0.157417214	0.813038719
687	MC	MC16	0.210666667	20.35972926	1.252545844	4.7	0.221301405	0.924203037
688	SA	SA1	0.176	3.678157216	0.200314377	-1.9	0.183907861	0.681283349
689	SA	SA17	0.238333333	0.704684192	0	0	0.058723683	0.879258448
690	SH	SH3	0.167333333	7.340056495	0.99519287	4	0.215884015	0.717475271
691	MC	MC15	0.187666667	53.67737418	0.65767824	NA	0.462735984	0.580496972
692	Mu	Mu13	0.288	9.509851684	0	2.4	0.166839503	1.138342319
693	Wh	Wh5	0.153666667	7.098607268	0.32722604	0.6	0.109209343	0.61472983
694	Wh	Wh8	0.202333333	7.148735567	0.217957819	0.6	0.198575988	0.584556975
